location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Heppenheim,Odenwaldquelle,49.62537203494934,8.642707249492721,67.6,Sandstone,Triassic,15.2,,,,,,247.1,18.33,142.4,496.7,33.41,318.1,0.94,15.11,2.11,,0.16,0.019,,2.6,25.16,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,32.9,,,,,,284.4,98.5,596.5,6.1,2287,200.7,,,,,,,,,,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Herbstein,Thermalbrunnen,50.56736653477548,9.345117129251044,1000.5,Sandstone,Permian,31.5,3610.0,6.9,117.0,,<0.1,289.0,107.0,562.0,7.5,2237,198.3,0.33,25,5.684,0.23,2.5,0.73,2.9,0,20.8,,6,
Herleshausen,Herleshausen,51.01153588391194,10.16924013967749,82,,Permian,11,,,,,,10191.3,547.2,1544.0,18758.0,1614.4,198.3,,,,,,,,,,,6,
Hessisch Lichtenau,Firma Fröhlich & Wolf,51.19754428408955,9.735014236095015,146.2,,Triassic,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Hessisch Lichtenau-Hirschhagen,Rohrbach I,51.2296361292422,9.690428853622317,260.7,Sandstone,Triassic,9.9,144.0,6.8,,,,,,,,,146.0,,,,,,,,,,,6,
Hessisch Lichtenau-Walburg,Walburg,51.21321665106412,9.771901230288936,200,Sandstone,Triassic,10.9,542.0,7.54,,,9.8,4.2,15.5,71.5,11.0,57,217.0,,1.4,,<0.04,<0.03,<0.1,,12.9,,,6,
Hochheim (Main),Wasserwerk Im Mörsch,50.00409899712093,8.34223911759219,8.4,Sand and Gravel,Paleogene,11,,6.7,,,3.9,120.0,48.0,255.0,145.0,362,275.0,,,,0,0.04,0,,349,18.2,,6,
Hochheim (Main)-Wallau,Kasernbachtal,50.06398422482298,8.393376722597361,125,Sand and Gravel,Paleogene,n.s.,,,,,,108.0,3.0,6.0,7.0,21.2,281.0,,,,,0.1,,,Traces,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.404653973756261,100,Sandstone,Triassic,n.s.,,,,,,497.0,98.7,223.2,587.0,420,1031.0,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.404653973756261,100,Sandstone,Triassic,10.8,,6.3,,,,,,,,,701.0,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.404653973756261,100,Sandstone,Triassic,11.2,,6.1,,,,,,,,,1025.0,,,,,,,,,,,6,
Hofgeismar,Gesundbrunnen,51.50395170447258,9.404653973756261,100,Sandstone,Triassic,11.3,366.0,6.0,,,,,,,,,1049.0,,,,,,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,14.2,,,,,,231.2,156.2,545.7,567.4,434.3,1582.0,,,,,10.1,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,13.8,,6.1,,,,,,,,,1403.0,,,,,,,,,,,6,
Hofgeismar,Molkereibrunnen,51.49727916706627,9.384290753362334,151,Sandstone,Triassic,13.7,,6.0,,,,,,,,,1330.0,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,n.s.,,,,,,69.9,67.0,230.4,183.0,207.8,855.0,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,11,,6.0,,,,,,,,,567.0,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,10.6,,6.3,,,,,,,,,610.0,,,,,,,,,,,6,
Hofgeismar,Röddenhof,51.5026422412529,9.41918809938067,80,Sandstone,Triassic,10.4,1160.0,6.5,,,,,,,,,476.0,,,,,,,,,,,6,
Hofgeismar-Hombressen,Lempetal,51.50527086634408,9.483447717756023,121.5,Sandstone,Triassic,10.1,351.0,7.22,,,2,7.5,12.1,35.3,5.0,11.6,172.0,,3.8,,0,0.01,0.213,,0.6,,,6,
Hohenroda-Mansbach,Meiselgraben,50.78844882480084,9.94824474497141,130,Sandstone,Triassic,n.s.,,7.8,,,,26.0,48.2,168.3,23.3,393,267.648,,8.6,,,,,,10.2,,,6,
Hohenroda-Ransbach,Ransbach IV,50.82501029534961,9.907387688656405,692.5,Sandstone,Triassic/Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Hünfeld,Großenbacher Straße,50.67359020337658,9.77305310078329,121,Sandstone,Triassic,n.s.,,,,,,,,,20.0,800,,,,,,,,,,,,6,
Hungen-Traishorloff,Grube Friedrich - Bohrung II,50.4510126470468,8.895328084099651,138.6,,Neogene/Paleogene,n.s.,,,,,,1313.8,369.33,684.11,2698.0,274.08,2425.42,,109.39,,2.38,4.72,,,0,213.2,,6,
Hungen-Traishorloff,Mineralquelle im Tagebau,50.44804985452237,8.899699101156553,7,,Neogene/Paleogene,17,,,,,,1426.0,586.0,292.0,3130.0,447,1661.0,,,,,,,,,,,6,
Hungen-Traishorloff,Säuerling,50.44553976509494,8.908292168546113,0,,Quaternary,10.5,,,,,,154.0,87.28,100.75,374.5,11.45,344.23,,,,,Traces,,,,20.31,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,12.6,,7.0,,,,,,,,,110.0,,,,,,,,,,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,12.2,,6.4,,,,,,,,,61.0,,,,,,,,,,,6,
Immenhausen,Immenhausen I,51.42492889400331,9.501720183453546,241.5,Sandstone,Triassic,13.4,185.0,7.68,,,5.4,6.5,6.6,18.9,10.5,11.6,63.4,,1.4,,0,0.02,0,,13.6,,,6,
Immenhausen,Immenhausen II,51.42186622125209,9.503268004707756,300,Sandstone,Triassic,13.2,,6.8,,,,,,,,,152.0,,,,,,,,,,,6,
Immenhausen,Immenhausen II,51.42186622125209,9.503268004707756,300,Sandstone,Triassic,13.6,273.0,6.83,,,3.1,14.0,9.8,29.3,8.2,16.4,140.0,,2.1,,0,0.013,0.008,,2.7,,,6,
Immenhausen,Immenhausen III,51.43610143226736,9.495371354646473,240,Sandstone,Triassic,10.1,,6.7,,,,,,,,,122.0,,,,,,,,,,,6,
Immenhausen,Immenhausen III,51.43610143226736,9.495371354646473,240,Sandstone,Triassic,12.9,148.0,6.73,,,6.1,4.9,5.1,17.6,6.6,7.9,67.7,,2,,0,0.062,0.006,,6.7,,,6,
Karben-Großkarben,Bismarckquelle,50.24884009931667,8.775334319928866,0,Sand and Gravel,Neogene,9,,,,,,677.9,134.2,594.4,1413.0,60.58,2329.0,Traces,351.4,Traces,3.601,1.158,Traces,,Traces,24.4,,6,
Karben-Großkarben,Brunnen III,50.2382790779527,8.754217790636407,22,,Neogene/Paleogene,13,,6.03,,,,400.0,65.2,436.0,636.0,90.5,1586.47,,40,,1,4.16,0.5,,0,28.0,,6,
Karben-Großkarben,Brunnen IV,50.23864338718564,8.756458697656651,43.3,,Neogene/Paleogene,n.s.,,6.37,,,,443.0,180.7,352.2,491.0,43.7,1897.6,,33.3,,0,2.9,7,,0,35.1,,6,
Karben-Großkarben,Ludwigsbrunnen,50.24884009931667,8.775334319928866,3,Sand and Gravel,Neogene,10,,,,,,856.3,194.4,604.9,1312.0,66.26,2806.0,0.284,33.19,0.831,7.074,,1.708,,13.37,11.3,,6,
Karben-Großkarben,Ludwigsbrunnen,50.24884009931667,8.775334319928866,3,Sand and Gravel,Neogene,12,,6.1,,,,829.8,195.7,625.7,1382.7,77.4,2701.0,,46.98,,3.6,1.19,0.35,,,22.28,,6,
Karben-Großkarben,Selzerbrunnen,50.23855260750652,8.756038639382266,30,Sand and Gravel,Neogene,13.4,,,,,,524.1,78.21,514.8,785.5,36.38,2036.0,0.348,42.28,2.274,2.008,4.648,0.752,,0.915,17.49,,6,
Karben-Großkarben,Selzerbrunnen,50.23855260750652,8.756038639382266,30,Sand and Gravel,Neogene,13.5,,6.1,,,,506.2,74.38,499.7,737.2,40.38,1997.0,,39.57,,1.8,4.27,0.8,,,19.36,,6,
Karben-Kloppenheim,Taunusbrunnen,50.23728780765151,8.753101518173047,n.s.,Sand and Gravel,Neogene,13.1,,,,,,624.9,86.88,580.0,1040.0,36.22,2110.0,0.375,39.64,1.962,1.784,7.963,1.118,,0.543,20.97,,6,
Karben-Rendel,Scharmühle,50.20336722811473,8.784371653980035,90,,Permian,12.5,,6.1,,,,280.0,11.9,19.3,52.2,71.5,696.0,,,,Traces,Traces,,,0,,,6,
Kassel,Holländische Straße,51.34630270851576,9.474881638352173,150,Sandstone,Triassic,10.4,,7.0,,,,,45.73,168.96,103.5,225.32,268.42,,,,,0.41974,Traces,,Traces,,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Dolomite,Permian,41.5,,,,,,42361.0,965.8,2238.8,68434.5,4449.7,86.6,Traces,565,Traces,,38,,,,,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Claystone,Permian,41.5,,,,,,42361.0,965.8,2238.8,68434.5,4449.7,86.6,Traces,565,Traces,,38,,,,,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Limestone,Permian,41.5,,,,,,42361.0,965.8,2238.8,68434.5,4449.7,86.6,Traces,565,Traces,,38,,,,,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Dolomite,Permian,41.9,,,,,,43690.0,961.6,2152.0,70970.0,4355,200.0,13.31,236,20.53,7.074,22.72,0.684,,,9.96,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Claystone,Permian,41.9,,,,,,43690.0,961.6,2152.0,70970.0,4355,200.0,13.31,236,20.53,7.074,22.72,0.684,,,9.96,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung I,51.30271677240581,9.426108400967648,1316,Limestone,Permian,41.9,,,,,,43690.0,961.6,2152.0,70970.0,4355,200.0,13.31,236,20.53,7.074,22.72,0.684,,,9.96,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung III,51.31024699508617,9.429146921728075,674,Sandstone,Triassic,25.6,,,,,,10700.0,243.8,902.2,17258.0,2015,281.3,2.33,75.2,20.7,2.1,8.7,0.17,0.15,,19.8,,6,
Kassel-Bad Wilhelmshöhe,Solebohrung III,51.31024699508617,9.429146921728075,674,Sandstone,Triassic,23.7,34600.0,6.9,,,2.2,7400.0,180.0,650.0,11000.0,1500,196.0,1.3,45,20.7,5.55,4.7,0.09,0.05,,5.8,,6,
Kassel-Bettenhausen,WEGU ,51.31157684446811,9.54379382762002,100,Sandstone,Triassic,12,,7.0,,,,,,,,,214.0,,,,,,,,,,,6,
Kassel-Harleshausen,Harleshausen,51.34152822198016,9.431204613267427,170,Sandstone,Triassic,n.s.,,,,,,,,,,,452.0,,,,,,,,,,,6,
Kassel-Harleshausen,Harleshausen,51.34152822198016,9.431204613267427,170,Sandstone,Triassic,11.6,,7.3,,,,,,,,,,,,,,,,,,,,6,
Kassel-Harleshausen,Harleshausen,51.34152822198016,9.431204613267427,170,Sandstone,Triassic,10.8,,6.9,,,,,,,,,457.0,,,,,,,,,,,6,
Kassel-Ihringshausen,Ihringshausen,51.34619721384403,9.540615791612929,200,Sandstone,Triassic,12.2,,,,,,3000.0,500.7,1243.7,5743.3,1050.4,1702.4,,,,,,,,,,,6,
Kassel-Niederzwehren,Tränkeweg I,51.28495857927673,9.48528471180497,160,Sandstone,Triassic,11.6,,7.0,,,,,,,,,268.0,,,,,,,,,,,6,
Kassel-Niederzwehren,Tränkeweg I,51.28495857927673,9.48528471180497,160,Sandstone,Triassic,11.7,684.0,6.92,277.0,,1.1,42.0,23.4,89.3,66.0,68.7,305.0,,,,,0.95,0.43,,,11.0,,6,
Kassel-Niederzwehren,Tränkeweg II,51.28243773359263,9.486261406338329,116,Sandstone,Triassic,11,1545.0,6.84,,,2.03,260.0,24.8,88.7,389.0,143,232.0,,0,,0,0.28,0.09,,2.8,12.5,,6,
Kassel-Niederzwehren,Tränkeweg II,51.28243773359263,9.486261406338329,116,Sandstone,Triassic,11.7,922.0,6.88,442.0,,3.9,87.0,19.3,114.6,131.0,156.4,220.0,,0,,0,0.04,0.06,,33.4,13.0,,6,
Kassel-Niederzwehren,Tränkeweg III,51.28227813258624,9.481386590406572,163,Sandstone,Triassic,11.8,637.0,6.84,287.0,,1,38.0,21.5,89.3,59.0,76.5,287.0,,,,0.07,1.22,0.4,,,13.5,,6,
Kassel-Niederzwehren,Tränkeweg IV,51.28036926953464,9.48652618032135,150,Sandstone,Triassic,12.4,147.0,7.1,327.0,,0.8,322.0,16.0,53.6,365.0,139,293.0,,,,0.02,0.32,0.08,,0.2,,,6,
Kassel-Rothenditmold,Henschelwerk Mittelfeld,51.33803485782846,9.4745090870512,201,Sandstone,Triassic,15,,6.7,,,,,,,,,684.0,,,,,,,,,,,6,
Kassel-Waldau,Domänenwiese I,51.29512620765989,9.50402979774399,8.5,Sandstone,Triassic,n.s.,,7.0,,,,110.0,33.8,148.78,218.88,208.27,291.6,,5.6,,,,,,,,,6,
Kassel-Waldau,Domänenwiese II,51.29655811494115,9.505479216461037,7.8,Sandstone,Triassic,n.s.,,7.0,,,,127.0,41.1,170.98,226.86,349.86,246.4,,6.15,,,,,,,,,6,
Kassel-Waldau,Domänenwiese III,51.29808174796816,9.5064996074394,7,Sandstone,Triassic,n.s.,,6.9,,,,1616.34,74.9,532.66,727.8,1603,300.0,,,,,,,,,,,6,
Kiedrich,Quelle im Sillgraben,50.06753753574434,8.062299470605113,0,Phyllite,Silurian/Ordovician,12.2,59.0,6.2,190.0,,,15.0,2.0,5.0,21.0,4,23.9,,,,,0.04,,,1,,,6,
Kiedrich,Quelle im Sillgraben,50.06753753574434,8.062299470605113,0,Phyllite,Silurian/Ordovician,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Kiedrich,Virchowquelle,50.05273739959402,8.072166644811439,183.8,,Silurian ,24.3,,,,,,2688.0,25.07,460.1,4987.0,97.9,353.0,9.231,197.5,11.13,0.168,6.506,1.151,,Traces,64.36,,6,
Kiedrich,Virchowquelle,50.05273739959402,8.072166644811439,183.8,,Silurian ,24.2,,6.4,,,,2748.0,24.3,448.7,5055.0,95.1,376.8,4,219.5,,9,3.3,1.6,,,64.7,,6,
Kiedrich,Virchowquelle,50.05273739959402,8.072166644811439,183.8,,Silurian ,34.3,,6.3,,,,2512.0,24.0,419.0,4680.0,90,356.0,,199,,7.15,3.52,,,Traces,55.9,,6,
Kiedrich,Virchowquelle,50.05273739959402,8.072166644811439,183.8,,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Kiedrich,Virchowquelle,50.05273739959402,8.072166644811439,183.8,,Silurian ,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Kirtorf-Lehrbach,Retschenhäuser Hof,50.77636124861574,9.079765223343419,410,Gypsum,Permian,n.s.,,,,,,104.0,46.7,461.7,137.5,1181.1,201.4,,,,,,,,,,,6,
Knüllwald-Nausis,Nausis,50.97063751179329,9.523141310783517,44.8,Sandstone,Triassic,8,,,,,,7.6,74.4,565.1,6.5,1441,233.0,,,,,,,,,,,6,
Knüllwald-Rengshausen,Renghausen,51.01150251570089,9.530868536461108,401.5,Limestone,Permian,16.5,,,,,,4.6,57.8,369.6,44.4,923.5,183.0,,,,,,,,,,,6,
Korbach-Oberense,Brunnenbohrung,51.23166539002511,8.845759057758372,152,Limestone,Permian,10.5,,,,,3.2,148.28,52.26,60.12,30.14,297.79,341.7,,3.91,,,,,,,,,6,
Kronberg (Taunus),Brunnen IV,50.16879236036908,8.524463891667143,134.5,Marl,Paleogene,16.7,884.0,6.66,,,,111.0,11.8,44.5,155.0,8.23,227.0,0.12,5.93,0.56,0.2,,,0.24,0.06,,,6,
Kronberg (Taunus),Brunnen IV,50.16879236036908,8.524463891667143,134.5,Sand and Gravel,Paleogene,16.7,884.0,6.66,,,,111.0,11.8,44.5,155.0,8.23,227.0,0.12,5.93,0.56,0.2,,,0.24,0.06,,,6,
Kronberg (Taunus),Fürstenbergquelle,50.17005303139843,8.509796185589469,42,,Silurian,18,9383.0,6.03,,,,1645.0,51.4,327.0,2869.0,23.4,884.0,1.71,58,7.69,3.06,,,0.81,4.1,,,6,
Kronberg (Taunus),Kronthalbrunnen,50.17021537963213,8.509920503382547,6.9,,Silurian ,16.3,,,,,,1417.0,43.9,285.0,2254.0,21.55,1030.0,Traces,45.38,,2.091,9.257,0.653,Traces,,129.4,,6,
Kronberg (Taunus),Kronthalbrunnen,50.17021537963213,8.509920503382547,6.9,,Silurian ,16.3,,,,,,1326.0,45.52,281.1,2161.0,22.86,975.3,1.13,41.69,2.28,2.49,14.15,1.5,0.21,,132.5,,6,
Kronberg (Taunus),Kronthalbrunnen,50.17021537963213,8.509920503382547,9.8,,Silurian ,13.7,,,,,,840.3,32.2,200.5,1287.0,18.4,860.3,,,,,16.3,,,,,,6,
Kronberg (Taunus),Nymphenquelle,50.17008005995168,8.509809906790798,30,,Silurian,16.8,4930.0,5.81,,,,804.36,32.59,204.61,1276.23,12.92,786.45,0.87,43.05,3.04,1.88,,,0.8,3.92,,,6,
Kronberg (Taunus),Stahlbrunnen,50.16998170240281,8.509936887534804,6,,Silurian ,13.8,,,,,,1140.0,34.49,235.6,1869.0,19.29,772.7,,53.22,,1.314,8.119,1.392,Traces,,130.8,,6,
Kronberg (Taunus),Theodorusquelle,50.17012123036297,8.508913655131957,60.05,,Silurian,14,,5.7,,,,695.0,26.0,159.0,28.0,674,2130.0,,28,,,,,,,,,6,
Kronberg (Taunus),Theodorusquelle,50.17012123036297,8.508913655131957,60.05,,Silurian,16.5,5123.0,5.77,,,,830.0,33.0,208.0,1347.0,15.9,786.0,0.94,38,2.49,1.52,,,1.18,8.7,,,6,
Kronberg (Taunus),Wilhelmsquelle,50.16990907574613,8.509769661758817,7.2,,Silurian ,13.5,,,,,,688.9,27.89,167.6,1042.0,13,749.7,0.672,29.81,1.198,Traces,14.32,1.131,,,131.2,,6,
Kronberg (Taunus),Wilhelmsquelle,50.16990907574613,8.509769661758817,7.2,,Silurian ,13.5,,,,,,521.6,20.38,128.8,787.0,22.06,575.5,0.28,31.16,1.64,0.74,10.4,1.05,0.11,0.35,119.7,,6,
Kronberg (Taunus),Wilhelmsquelle,50.17000796414085,8.509768651380114,23.6,,Silurian,16.5,7837.0,5.8,,,,1345.0,46.2,292.0,2264.0,17.8,1006.0,1.38,48.4,4.98,2.28,,,1.39,5.75,,,6,
Leun-Biskirchen,Friedrich-Christian-Heilquelle,50.52791122509379,8.29634892194039,25,Quartzite,Devonian,11,,,,,,874.97,116.57,343.95,1168.5,19.1,2004.29,1.84,31.9,0.44,,6.6,1.2,0.45,,23.47,,6,
Leun-Biskirchen,Friedrich-Christian-Heilquelle,50.52791122509379,8.29634892194039,25,Quartzite,Devonian,11,,,,,,605.4,71.3,209.7,699.8,23,1409.0,,,,,,,,,,,6,
Leun-Biskirchen,Gertrudisbrunnen,50.5329760428382,8.308967746946639,64,Slate,Devonian,11.8,,,,,,1050.0,124.2,297.7,1337.0,20.74,2070.0,1.371,45.24,0.514,1.774,,0.572,,,24.18,,6,
Leun-Biskirchen,Gertrudisbrunnen,50.5329760428382,8.308967746946639,65,Slate,Devonian,12.8,,,,,,767.4,88.6,210.4,938.9,20.4,1582.0,,,,,,,,,,,6,
Leun-Biskirchen,Karlssprudel,50.52851589296451,8.299724710922108,35,Quartzite,Devonian,n.s.,,,,,,1101.0,142.4,449.2,1579.0,23.68,2363.0,2.096,41.57,1.864,2.989,8.46,2.038,,2.626,23.81,,6,
Leun-Biskirchen,Karlssprudel,50.52851589296451,8.299724710922108,35,Quartzite,Devonian,11,,,,,,851.0,117.0,385.0,1201.0,24,2002.0,,34,,,8,,,,,,6,
Leun-Biskirchen,Karlssprudel,50.52851589296451,8.299724710922108,35,Quartzite,Devonian,11,,,,,,901.4,124.6,416.7,1285.0,24,2116.0,,,,,,,,,,,6,
Lich-Eberstadt,Flachbohrung,50.46637175193485,8.763181350073173,2,Sand and Gravel,Quaternary,n.s.,,6.8,,,,4318.46,164.15,624.5,7650.88,3.91,1173.64,,75,,,,,,0,,,6,
Liebenau-Lamerden,Nördliche Steinmühle,51.53695167535716,9.312130307156139,0,Limestone,Triassic,n.s.,,7.3,,,,6.0,53.0,229.0,32.0,462,311.0,,5,,,,,,35,,,6,
Liederbach (Taunus),Brunnen III,50.11517519395358,8.501072389227778,135.5,Marl,Neogene,13.2,765.0,7.02,,,0.3,9.6,29.0,125.0,11.0,57,461.0,,5.4,,0.2,0.68,0.08,,<1,,,6,
Liederbach (Taunus),Brunnen III,50.11517519395358,8.501072389227778,135.5,Claystone,Neogene,13.2,765.0,7.02,,,0.3,9.6,29.0,125.0,11.0,57,461.0,,5.4,,0.2,0.68,0.08,,<1,,,6,
Liederbach (Taunus),Brunnen III,50.11517519395358,8.501072389227778,135.5,Limestone,Neogene,13.2,765.0,7.02,,,0.3,9.6,29.0,125.0,11.0,57,461.0,,5.4,,0.2,0.68,0.08,,<1,,,6,
Limburg-Lindenholzhausen,Lubentiusbrunnen,50.36578566852587,8.125027411220715,15,Dolerite,Devonian,14,,,,,,575.0,73.3,98.0,309.0,33.6,1689.7,1.6,28.6,2.6,1.1,5,0.8,,,16.0,,6,
Limburg-Lindenholzhausen,Lubentiusbrunnen,50.36614469347472,8.124950538246162,15,Dolerite,Devonian,12.6,,,,,,547.2,79.8,92.6,231.5,19.1,1722.6,,,,,,,,,,,6,
Limburg-Lindenholzhausen,Lubentiusbrunnen,50.36614469347472,8.124950538246162,40,Dolerite,Devonian,11.5,2509.0,6.23,,,,504.0,55.4,84.3,197.0,16,1500.0,,21.9,,1,3.6,<0.005,<0.2,<0.5,,,6,
Lohfelden-Crumbach,Lohfelden I,51.26033495496565,9.545337170904167,147.2,Sandstone,Triassic,11,,6.7,,,,,,,,,152.0,,,,,,,,,,,6,
Lohfelden-Crumbach,Lohfelden I,51.26033495496565,9.545337170904167,147.2,Sandstone,Triassic,13.4,289.0,6.56,,,9.3,6.0,7.9,47.1,10.4,10.2,160.0,,1.1,,0,0.075,0,,9.5,,,6,
Lohfelden-Crumbach,Lohfelden II,51.25747009724824,9.542867977336336,183,Sandstone,Triassic,12.4,,7.0,,,,,,,,,140.0,,,,,,,,,,,6,
Lohfelden-Crumbach,Lohfelden II,51.25747009724824,9.542867977336336,183,Sandstone,Triassic,13.3,266.0,6.67,,,8,8.7,11.7,30.6,5.6,10.6,153.0,,2,,0,0.08,0.016,,1.5,,,6,
Lohfelden-Crumbach,Lohfelden III,51.24904444335757,9.53775579918226,192.1,Sandstone,Triassic,12.6,,7.1,,,,,,,,,146.0,,,,,,,,,,,6,
Lohfelden-Crumbach,Lohfelden III,51.24904444335757,9.53775579918226,192.1,Sandstone,Triassic,12.6,238.0,6.58,,,6,7.5,9.3,28.3,6.7,9.3,129.0,,1.6,,0,,,,2.1,,,6,
Lohfelden-Crumbach,Lohfelden IV,51.25278686463476,9.525194753157246,195.5,Sandstone,Triassic,12,,7.3,,,,,,,,,171.0,,,,,,,,,,,6,
Lohfelden-Crumbach,Lohfelden IV,51.25278686463476,9.525194753157246,195.5,Sandstone,Triassic,13.7,275.0,6.72,,,6.2,8.6,12.4,33.0,6.0,5.7,168.0,,1.8,,0,0,0,,1.6,,,6,
Löhnberg-Selters,Altselters I,50.52572150466769,8.283689300355347,22,Quartzite,Devonian,15,,,,,,305.0,24.0,280.0,363.0,69,1269.0,,13,,,,,,,,,6,
Löhnberg-Selters,Altselters I,50.52572150466769,8.283689300355347,22,Slate,Devonian,15,,,,,,305.0,24.0,280.0,363.0,69,1269.0,,13,,,,,,,,,6,
Löhnberg-Selters,Altselters II,50.52527119137928,8.28355508920477,63,Quartzite,Devonian,13,,,,,,724.1,95.1,263.9,766.8,49,1925.0,,32,,,6,,,,,,6,
Löhnberg-Selters,Altselters II,50.52527119137928,8.28355508920477,63,Slate,Devonian,13,,,,,,724.1,95.1,263.9,766.8,49,1925.0,,32,,,6,,,,,,6,
Löhnberg-Selters,Neuseltersquelle,50.52839197195122,8.294085267298543,40,Quartzite,Devonian,13,,,,,,831.9,104.0,312.3,1152.0,15.68,1736.0,1.924,20.82,Traces,1.407,4.238,1.49,,,26.2,,6,
Löhnberg-Selters,Selterssprudel,50.52092431582934,8.278403484522435,307,Quartzite,Devonian,11.5,6716.0,,,,,1592.0,153.1,347.7,1835.0,21.39,2981.0,1.728,47,2.768,3.108,10.43,0.928,Traces,0.003,17.04,,6,
Löhnberg-Selters,Selterssprudel,50.52092431582934,8.278403484522435,307,Slate,Devonian,11.5,6716.0,,,,,1592.0,153.1,347.7,1835.0,21.39,2981.0,1.728,47,2.768,3.108,10.43,0.928,Traces,0.003,17.04,,6,
Löhnberg-Selters,Selterssprudel,50.52092431582934,8.278403484522435,307,Quartzite,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Löhnberg-Selters,Selterssprudel,50.52092431582934,8.278403484522435,307,Slate,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Lohra,Götzenmühle,50.74231552254659,8.615023918788843,132,Slate,Devonian,n.s.,,,,,,1400.0,47.4,138.2,2072.4,20.3,646.6,,17,,,6,,,,,,6,
Ludwigsau-Meckbach,Meckbach,50.91733529892664,9.806524507432309,329,Dolomite,Permian,17,,7.5,,,,3110.0,130.0,535.0,4735.0,1659,168.0,,33,,,,,,,,,6,
Ludwigsau-Reilos,Reilos,50.90705222594283,9.729999485700363,75,Sandstone,Triassic,10.8,,,,,,83.0,99.0,400.0,144.8,1333.9,195.2,,,,,,,,,,,6,
Lützelbach,Lützel-Wiebelsbach,49.78169240179697,9.073108479536144,120,Sandstone,Triassic,11.7,130.0,6.34,323.0,,8.4,2.7,2.6,19.0,5.5,1.3,58.0,,1.6,0.073,,"<0,03",,0.032,8.5,16.77,,6,
Malsfeld,Clausbach,51.09575122247897,9.525838348603077,200,Sandstone,Triassic,14,460.0,7.3,,,1.8,10.1,16.6,49.1,5.1,34.9,211.3,,5.3,,,0.95,0.212,,0.4,,,6,
Malsfeld,"Firma Vietmeyer, Quelle 1",51.09068034248172,9.553328529119133,50,Sandstone,Triassic,10.5,,,,,,293.6,169.7,607.4,175.9,1005,1986.0,,,,,12.85,,,,,,6,
Malsfeld,"Firma Vietmeyer, Quelle 1",51.09068034248172,9.553328529119133,50,Sandstone,Triassic,11.1,3830.0,5.9,,,,287.0,171.0,615.0,190.0,1059,1895.0,0.5,24.5,5.8,,12,0.6,1.1,,60.0,,6,
Malsfeld,Gemeindebrunnen,51.09103987593915,9.553332824559702,45,Sandstone,Triassic,11,,,,,,281.5,107.3,640.3,125.1,1127.5,1938.2,,,,,11,0.44,,,,,6,
