location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Freiburg,Offenburg 11a,48.460854,7.809558,1501,Granite,"Jurassic 145-201,5",56.1,22500000,6.28,,,,94800,2640,11510,175020,905,,,429,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,,"Jurassic 145-201,5",53.3,5180000,8.47,,,,11300,210,1959,18800,3850,,,111,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,,,53.3,4910000,8.46,,,,10500,190,1860,17700,3450,,,115,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,,99,,5.1,196,,,72700,1400,8700,131400,,,,828,450,,82,18,0.13,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",98,,5.3,-10,,,80010,1410,8409,137000,470,40,10,782,440,,60,8.3,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",100,,5.3,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,5.5,,,,74000,1410,8330,128600,647,153,,782,421,,71.4,12.8,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,Dolomite,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,Granite,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,Dolomite,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",92,,5.2,,,,72300,1380,8840,131700,481,118.3,,792,564,,82,18,,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,133221.86,436.37,,,,,,,,0.55,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,,,,,,,,,137168.7,448.7,,,,,,,,0.57,,,,3,
Mecklenburg-Vorpommern,Neustadt-Glewe Gt NG 1/88,53.37012,11.58618,2455,,"Jurassic 145-201,5",,218000,5.5,,,,74000,1400,7900,130000,460,91.8,22.3,890,400,,84.8,13.5,2.8,,,,3,
