spring number,spring location,spring name,longitude,latitude,type,well_depth_(m),flow_rate_mean_(m^3_s^-1),flow_rate_min_(m^3_s^-1),flow_rate_max_(m^3_s^-1),temp_mean_(degr_C),temp_min_(degr_C),temp_max_(degr_C),reference,reference_DOI,reference_link,EC_(S_m^-1),pH,sample_temperature_(degr_C),TDS_(mg L^-1),TDS_min_(mg L^-1),TDS_max_(mg L^-1),Na_(mg L^-1),Ca_(mg L^-1),Mg_(mg L^-1),K_(mg L^-1),NH4_(mg L^-1),Cl_(mg L^-1),F_(mg L^-1),SO4_(mg L^-1),HCO3_(mg L^-1),CO3_(mg L^-1),NO3_(mg L^-1),Si_(mg L^-1),Li_(mg L^-1),SiO2_(mg L^-1),reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O_(permille),delta_2H_(permille),3H_(TU),delta_14C_(pmc),delta_13C_(permille),reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature_(degr_C),flow_rate_(m^3_s^-1),log_flow_rate_(m^3_s^-1),log_temperature_(degr_C),geometry,recharge_(m_a^-1),lithology,gw_lvl_depth_(m),gw_lvl_elev_(m),surface_temp_(degr_C),elevation_(m),contributing_area_(m^2),log_contrib_area_(m^2),geometry_ws,watershed_area_(m^2),mean_recharge_ws_(m_a^-1),min_recharge_ws_(m_a^-1),max_recharge_ws_(m_a^-1),mean_gw_lvl_depth_ws_(m),min_gw_lvl_depth_ws_(m),max_gw_lvl_depth_ws_(m),mean_gw_lvl_elev_ws_(m),min_gw_lvl_elev_ws_(m),max_gw_lvl_elev_ws_(m),mean_surface_temp_ws_(degr_C),min_surface_temp_ws_(degr_C),max_surface_temp_ws_(degr_C),mean_elevation_ws_(m),min_elevation_ws_(m),max_elevation_ws_(m),ws_relief_(m),recharge_temp_max_(degr_C),recharge_temp_min_(degr_C),recharge_temp_best_(degr_C),rch_elev_max_(m),rch_elev_min_(m),rch_elev_best_(m),circulation_temp_best_(degr_C),circulation_temp_min_(degr_C),circulation_temp_max_(degr_C),circ_depth_best_(m),circ_depth_min_(m),circ_depth_max_(m),h_circ_depth_(m),Hv_down_min_(W),Hv_up_min_(W),Hv_down_best_(W),Hv_up_best_(W),Hv_down_max_(W),Hv_up_max_(W),Hv_ratio_min_(W),Hv_ratio_best_(W),Hv_ratio_max_(W),H_net_best_(W),H_net_min_(W),H_net_max_(W),H_down_best_(W),H_down_min_(W),H_down_max_(W),H_up_best_(W),H_up_min_(W),H_up_max_(W),Hv_net_best_(W),Hv_net_min_(W),Hv_net_max_(W),thermal_footprint_net_best_(m^2),thermal_footprint_net_min_(m^2),thermal_footprint_net_max_(m^2),thermal_radius_net_best_(m),thermal_radius_net_min_(m),thermal_radius_net_max_(m)
469,Längenfeld,Schwefel-Quelle,10.9657,47.065,spring,,0.0012,,,11.4,,,,,,,,,,,,18.74,18.33,2.86,0.66,,11.31,,5.63,100.62,,,,,,,,,,,,,,,,,11.4,0.0012,-2.920818753952376,1.0569048513364727,POINT (10.9657 47.065),0.5361148869871176,8.0,1.460766077041626,1185.5391845703125,6.03333330899477,1170.0,70636.20302136836,4.849027346130282,,116700000.0,0.5263149730488808,0.5165150591106438,0.5361148869871176,96.3713729013851,-0.0,544.4505615234375,2256.4475941824085,1159.98779296875,3152.255126953125,-0.8477516543372188,-6.0375000437100725,6.083333385487398,2347.76,1159.0,3310.0,2151.0,6.03333330899477,0.0,0.0,3310.0,1170.0,2240.0,,,,,,,2161.1275634765625,13524.526322753905,11667.553677246093,928.4863227539062,11667.553677246093,-11667.553677246093,11667.553677246093,0.9355496249624916,0.22020978114336137,0.0,44604.14399999999,1735.492122120202,57200.183999999994,,,,,,,12596.039999999999,25192.079999999998,0.0,586896.6315789473,22835.422659476346,752633.9999999999,432.2210082811163,85.2569104981917,489.45974592202276
470,Längenfeld,Bach-Quelle,10.9657,47.065,spring,,0.003,,,7.4,,,,,,,,,,,,10.0,16.0,2.0,,,3.0,,0.0,116.0,,,,,,,,,,,,,,,,,7.4,0.003,-2.5228787452803374,0.8692317197309762,POINT (10.9657 47.065),0.5361148869871176,8.0,1.460766077041626,1185.5391845703125,6.03333330899477,1170.0,176590.50755342093,5.246967354802321,,116700000.0,0.5263149730488808,0.5165150591106438,0.5361148869871176,96.3713729013851,-0.0,544.4505615234375,2256.4475941824085,1159.98779296875,3152.255126953125,-0.8477516543372188,-6.0375000437100725,6.083333385487398,2347.76,1159.0,3310.0,2151.0,6.03333330899477,0.0,0.0,3310.0,1170.0,2240.0,,,,,,,2161.1275634765625,33811.31580688477,29168.884193115235,2321.2158068847657,29168.884193115235,-29168.884193115235,29168.884193115235,1.0,0.33924209527490806,0.0,61334.759999999995,0.0,92824.86,,,,,,,31490.100000000002,62980.200000000004,0.0,807036.3157894736,0.0,1221379.7368421054,506.8408407233311,0.0,623.5200438008378
473,Bad Vellach,Stahl-Quelle,14.5928,46.4869,spring,,0.0048,,,7.4,,,,,,,,,,,,,429.1,42.6,,,185.9,,195.6,3747.0,,,,,,,,,,,,,,,,,7.4,0.0048,-2.3187587626244133,0.8692317197309762,POINT (14.5928 46.4869),0.5665308379632056,8.0,-0.0,625.0,7.645833333333332,564.0,267375.5245956053,5.4271216496740315,,243700000.0,0.5881675535960313,0.5412823104361011,0.714395868217645,63.80312159101842,-0.0,367.2659912109375,935.1097094371879,397.0,1923.0909423828125,6.061933660575317,1.2166666801397998,8.691666573286058,1000.3245953954868,394.0,2119.0,1725.0,7.645833333333332,1.2166666801397998,4.431250006736566,2119.0,564.0,1341.5,,,,,,,1243.5454711914062,41223.40285253906,31998.437147460936,4612.482852539062,31998.437147460936,-31998.437147460936,31998.437147460936,1.0,0.6144470318443899,0.0,22972.604864795503,0.0,124100.98372959098,,,,,,,36610.92,73221.84,0.0,302271.1166420461,0.0,1632907.680652513,310.18685454895893,0.0,720.951217473928
474,St.Lorenzen im Lesachtal,,12.7669,46.7236,spring,,0.006999999999999999,,,12.3,,,,,,,,,,,,20.9,218.0,38.9,,,6.0,,572.4,177.0,,,,,,,,,,,,,,,,,12.3,0.006999999999999999,-2.154901959985743,1.0899051114393978,POINT (12.7669 46.7236),0.6535979518006434,8.0,13.859458923339846,1298.1405029296875,5.216666653752327,1304.0,337980.2513019175,5.528891324534539,,120700000.0,0.6535979518006434,0.6535979518006434,0.6535979518006434,100.9588845313764,-0.0,434.6106872558594,1521.1047832319891,992.4439086914062,2367.256591796875,3.734954845082253,-0.5541666919986407,6.2499999577800445,1624.6453835553516,887.0,2554.0,1667.0,5.216666653752327,0.0,2.331249980876843,2554.0,1304.0,1929.0,,,,,,,1835.6282958984375,49330.58492065429,36506.9150793457,6411.834920654296,36506.9150793457,-36506.9150793457,36506.9150793457,0.41402828484728493,0.14709468843750087,0.0,248857.5911847176,121485.29204465779,360009.92999999993,,,,,,,42918.74999999999,85837.49999999999,0.0,3274441.9892726,1598490.684798129,4736972.763157894,1020.9247067834075,713.3129663366159,1227.9353651949705
475,Mallnitz,Mallnitz 1,13.1689,46.9887,spring,,0.0055,0.005,0.006,8.9,,,,,,,,,,,,3.03,14.7,0.94,0.54,,0.42,1.1,16.1,33.0,,0.3,,,,,,,-12.09,,,,,,,,8.9,0.0055,-2.2596373105057563,0.9493900066449128,POINT (13.1689 46.9887),0.7042723418473487,8.0,-0.0,1197.0,5.570833391820392,1190.0,246448.41162542868,5.3917260234461715,,122100000.0,0.4425203512674726,0.4425203512674726,0.4425203512674726,102.1768329040856,-0.0,559.339599609375,1893.244930560772,696.9992065429688,2831.249267578125,1.3142295578910541,-3.754166670143604,7.554166664679844,1998.6995051731894,706.0,3149.0,2443.0,5.570833391820392,0.0,0.9083333608383939,3149.0,1190.0,2169.5,,,,,,,2010.6246337890625,61421.04288391113,44276.80211608887,8572.120383911133,44276.80211608887,-44276.80211608887,44276.80211608887,1.0,0.2875575399971606,0.0,130936.63395079534,0.0,204674.63499999998,,,,,,,52848.92249999999,105697.84499999999,0.0,1722850.4467209913,0.0,2693087.302631579,740.5405658081478,0.0,925.8705702114469
476,Mallnitz,Mallnitz 2,13.1689,46.9887,spring,,,,,5.3,,,,,,,,,,,,0.9,13.3,1.28,0.59,,0.32,0.2,8.0,35.0,,1.3,,,,,,,-12.55,,,,,,,,5.3,,,0.724275869600789,POINT (13.1689 46.9887),0.7042723418473487,8.0,-0.0,1197.0,5.570833391820392,1190.0,,,,122100000.0,0.4425203512674726,0.4425203512674726,0.4425203512674726,102.1768329040856,-0.0,559.339599609375,1893.244930560772,696.9992065429688,2831.249267578125,1.3142295578910541,-3.754166670143604,7.554166664679844,1998.6995051731894,706.0,3149.0,2443.0,5.570833391820392,0.0,0.9083333608383939,3149.0,1190.0,2169.5,,,,,,,2010.6246337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Trebesing,Bad Königsquell,13.5148,46.8892,spring,,0.0015,,,11.6,,,,,,,,,,,,99.0,364.0,43.4,13.4,,20.6,1.32,456.0,1054.0,,0.3,,0.46,,,,,-11.35,,,,,,,,11.6,0.0015,-2.8239087409443187,1.0644579892269184,POINT (13.5148 46.8892),0.7611488174243429,8.0,18.791183471679688,746.2088012695312,6.862499929964542,756.0,62190.72921926358,4.7937256491763724,,111200000.0,0.7782004373185065,0.7611488174243429,0.79525205721267,84.22012167604345,-0.0,617.1030883789062,1454.0904027035365,603.9913330078125,2610.766357421875,3.745326274966516,-2.4374999729916453,8.058333357175194,1539.3889990089194,597.0,2859.0,2262.0,6.862499929964542,0.0,2.2124999784864485,2859.0,756.0,1807.5,,,,,,,1683.3831787109375,17299.201525268556,13646.443474731446,1826.3790252685546,13646.443474731446,-13646.443474731446,13646.443474731446,1.0,0.26279494371309814,0.0,43405.10825993192,0.0,72754.62,,,,,,,15472.8225,30945.645,0.0,571119.84552542,0.0,957297.6315789473,426.37201248029936,0.0,552.0120471075854
478,Radlbad,,13.5028,46.902,spring,,0.00011,,,11.0,,,,,,,6.2,,,,,,299.1,40.6,,,41.6,,276.3,1109.0,,,,,,,,,,,,,,,,,11.0,0.00011,-3.9586073148417746,1.0413926851582251,POINT (13.5028 46.902),0.7611488174243429,8.0,19.554988861083984,1018.4450073242188,5.6291666602094965,912.0,4560.653476079329,3.659027075278916,,111200000.0,0.7782004373185065,0.7611488174243429,0.79525205721267,84.22012167604345,-0.0,617.1030883789062,1454.0904027035365,603.9913330078125,2610.766357421875,3.745326274966516,-2.4374999729916453,8.058333357175194,1539.3889990089194,597.0,2859.0,2262.0,5.6291666602094965,0.0,1.5958333436089256,2859.0,912.0,1885.5,,,,,,,1761.3831787109375,1184.4383118530275,916.5693881469726,133.93446185302736,916.5693881469726,-916.5693881469726,916.5693881469726,0.8505149547661461,0.24286968967867206,0.0,3274.8767744404795,369.26949880326356,5059.3730000000005,,,,,,,1050.50385,2101.0077,0.0,43090.483874216836,4858.809194779784,66570.69736842107,117.11587005016199,39.32692464176558,145.56823521124957
479,Bad Obladis,Simon-Kapferer-Quelle,10.6436,47.0784,spring,,,,,6.6,,,,,,0.24,6.72,,,,,4.51,438.0,85.7,1.65,,3.1,2.4,1162.1,576.6,,,,0.05681,6.784615385,,,,-14.2,-106.8,5.1,,,,,,6.6,,,0.8195439355418687,POINT (10.6436 47.0784),0.7797885255654348,8.0,11.27699089050293,1322.7230224609375,5.920833344260853,1340.0,,,,157200000.0,0.7723954309135376,0.6676259346465933,0.8697718325285844,79.56276477638043,-0.0,429.4490051269531,1826.051402802771,867.7033081054688,2924.48095703125,2.184612979212504,-4.6458333041518936,8.104166649281979,1907.1156008432888,862.0,3054.0,2192.0,5.920833344260853,0.0,0.6375000200544796,3054.0,1340.0,2197.0,22.383006971829907,8.99004369384118,36.295523674364006,633.1605241372714,118.04655190693568,1168.257320388583,2132.240478515625,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Prutz,Sauerbrunnen,10.6626,47.0761,spring,,,,,9.6,,,,,,0.1218,5.74,,,,,3.47,207.0,38.4,2.73,,2.1,0.1,231.5,607.1,,,,0.01081,8.538461538,,,,-12.6,-95.6,,,,,,,9.6,,,0.9822712330395684,POINT (10.6626 47.0761),0.7797885255654348,8.0,-0.0,872.0,8.104166649281979,867.0,,,,157200000.0,0.7723954309135376,0.6676259346465933,0.8697718325285844,79.56276477638043,-0.0,429.4490051269531,1826.051402802771,867.7033081054688,2924.48095703125,2.184612979212504,-4.6458333041518936,8.104166649281979,1907.1156008432888,862.0,3054.0,2192.0,8.104166649281979,0.0,1.7291666725650425,3054.0,867.0,1960.5,30.078540708921512,17.04261995708589,42.7080427618763,845.168233063059,343.7866656847658,1330.9183120228586,1895.740478515625,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Bad Rotenbrunn,,9.9791,47.2412,spring,,0.001,,,11.9,,,,,,,,,,,,5.0,282.0,76.0,1.0,,5.0,,840.0,187.0,,,,,,,,,,,,,,,,,11.9,0.001,-3.0,1.0755469613925308,POINT (9.979100000000001 47.2412),0.7940768447466746,6.0,87.46769714355469,1031.5323486328123,6.5833332827314734,1011.0,39741.241932407014,4.599241434891648,,195900000.0,0.8074555381792529,0.7816954613040306,0.8465943084870537,80.53849652844171,-0.0,503.2611083984375,1377.3484084719705,524.0,2392.08935546875,4.8201865692414465,-1.058333305021127,9.44583322107792,1462.695640022359,520.0,2613.0,2093.0,6.5833332827314734,0.0,2.7624999888551733,2613.0,1011.0,1812.0,,,,,,,1701.544677734375,8941.37671142578,6774.243288574219,1083.5667114257812,6774.243288574219,-6774.243288574219,6774.243288574219,0.7069370672584162,0.20566614348082166,0.0,30348.818796599862,6514.958544914889,49757.47,,,,,,,7857.81,15715.62,0.0,399326.56311315607,85723.13874888013,654703.552631579,356.5243229496594,165.186326729767,456.50696963165996
482,Bad Reuthe,,9.9017,47.3718,spring,,0.0015,,,12.3,,,,,,,6.5,,,,,,122.3,7.3,,,1.2,,1.9,436.4,,,,,,,,,,,,,,,,,12.3,0.0015,-2.8239087409443187,1.0899051114393978,POINT (9.9017 47.3718),0.8353839992078455,6.0,4.495398044586182,678.5045776367188,7.937499886999527,654.0,56664.240690373335,4.7533090735291275,,165700000.0,0.8328627302006004,0.8169779794719068,0.8462262119220488,66.45642727508512,-0.0,439.9134216308594,1035.6104727731624,546.0,1892.76416015625,6.322511780801919,2.4791666890184083,8.679166660644112,1096.4121532364597,531.0,2014.0,1483.0,7.937499886999527,2.4791666890184083,5.208333288008967,2014.0,654.0,1334.0,,,,,,,1273.382080078125,10898.19269165039,9114.207308349609,891.9926916503906,9114.207308349609,-9114.207308349609,9114.207308349609,0.7314104080360917,0.2249667191995928,0.0,34472.37903427216,7348.982583733319,61595.775484811005,,,,,,,10006.2,20012.4,0.0,453583.9346614758,96697.13925964895,810470.7300633027,379.97401308101365,175.44131609184026,507.91814876192757
485,St. Daniel im Gailtal,,13.0571,46.6735,spring,,0.00131,,,10.9,9.2,12.6,,,,0.1028,,,,,,,203.2,35.0,,,8.6,,404.9,291.1,,,,,,,,,,,,,,,,,10.9,0.00131,-2.882728704344236,1.0374264979406236,POINT (13.0571 46.6735),0.6982545894511912,8.0,114.19037628173828,739.8096313476562,6.7458333894610405,887.0,59205.41966289466,4.772361463850546,,98300000.0,0.6963170464584019,0.6885652605839082,0.7040688323328956,68.64109563059603,-0.0,392.46673583984375,1142.733138570025,637.9830322265625,1960.8624267578125,5.350813005676084,1.837499967465798,8.195833365122478,1224.0504249291785,632.0,2150.0,1518.0,6.7458333894610405,1.837499967465798,4.291666678463419,2150.0,887.0,1518.5,,,,,,,1423.9312133789062,9330.782583746337,6900.156716253662,1215.3129337463379,6900.156716253662,-6900.156716253662,6900.156716253662,0.7133080393398291,0.22420179914332167,0.0,28081.695943716586,6523.520771726982,49639.87111570619,,,,,,,8115.46965,16230.9393,0.0,369495.99925942876,85835.7996279866,653156.1988908709,342.9493103501373,165.29483842539997,455.9671866803471
489,Zlatten,,15.32,47.3681,spring,,,,,10.8,,,,,,,6.25,,,,,333.6,132.1,105.9,38.6,0.16,19.2,0.19,8.7,1867.0,,3.9,,,,,,,,,,,,,,,10.8,,,1.0334237554869496,POINT (15.32 47.3681),0.5326415612159002,8.0,-0.0,483.0,8.262500025331974,472.0,,,,186900000.0,0.5431759389122496,0.5238028474313235,0.5730834080895252,66.70733979353652,-0.0,286.6073303222656,847.8339228674353,447.0152282714844,1463.0487060546875,6.425025962121003,3.2874999533717832,8.445833317935469,917.635885447107,440.0,1683.0,1243.0,8.262500025331974,3.2874999533717832,5.774999989351879,1683.0,472.0,1077.5,,,,,,,967.5243530273438,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Wildbad Einöd,Marienquelle,14.413375,47.022549,borehole,8.0,,,,24.3,25.5,25.8,,,,0.28300000000000003,6.1,25.4,2790.4,,,135.0,476.0,66.4,54.0,0.19,105.0,2.4,803.0,1088.85,,,,,,,,,,,,,,,,,24.3,,,1.385606273598312,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648597,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850023,-0.004166665176550548,7.466666671137014,1130.2546187437015,642.0,2243.0,1601.0,6.533333304648597,0.0,3.264583319736023,2243.0,777.0,1510.0,,,,,,,1463.2720947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Wildbad Einöd,Georgsquelle II,14.413375,47.022549,borehole,53.1,,,,22.5,23.0,25.8,,,,0.21,6.26,23.1,1190.0,,,96.2,400.0,53.2,34.2,0.31,56.9,,546.0,,,,,,13.97692308,,,,,,,,,,,,22.5,,,1.3521825181113625,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648597,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850023,-0.004166665176550548,7.466666671137014,1130.2546187437015,642.0,2243.0,1601.0,6.533333304648597,0.0,3.264583319736023,2243.0,777.0,1510.0,47.3576493906561,34.883064731058354,57.389857106120814,1570.1660033079809,1090.3742856311446,1956.02014621047,1463.2720947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Wildbad Einöd,Ignazquelle,14.413375,47.022549,borehole,8.0,,,,21.3,24.5,23.0,,,,0.2375,6.2,24.7,2548.8,,,127.0,441.0,61.2,48.3,0.09,95.0,2.2,710.0,1009.55,,,,,29.07692308,,,,,,,,,,,,21.3,,,1.3283796034387378,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648597,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850023,-0.004166665176550548,7.466666671137014,1130.2546187437015,642.0,2243.0,1601.0,6.533333304648597,0.0,3.264583319736023,2243.0,777.0,1510.0,75.63931274590011,63.7260986316867,81.92225064504169,2657.9222862019815,2199.7217433476194,2899.5737438612728,1463.2720947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Wildbad Einöd,Michaelquelle,14.413375,47.022549,borehole,7.75,,,,24.5,25.8,24.5,,,,0.2303,6.1,24.5,2416.6,,,113.0,428.0,58.1,44.5,0.26,65.4,2.0,660.0,991.25,,,,,28.46153846,,,,,,,,,,,,24.5,,,1.3891660843645324,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648597,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850023,-0.004166665176550548,7.466666671137014,1130.2546187437015,642.0,2243.0,1601.0,6.533333304648597,0.0,3.264583319736023,2243.0,777.0,1510.0,74.75822742140154,62.82838109440279,81.15436271729737,2624.034389105883,2165.194145759777,2870.039592794184,1463.2720947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Wildbad Einöd,Hallenbadquelle,14.413375,47.022549,borehole,12.0,,0.0008,0.0015,20.3,21.2,24.5,,,,0.207,6.3,20.6,2183.5,,,100.0,385.0,58.4,39.2,,43.0,1.2,585.0,930.35,,,,,,,,,,,,,,,,,20.3,0.00115,-2.939302159646388,1.307496037913213,POINT (14.413375 47.022549),0.7088371935228835,6.0,17.8536434173584,785.1463623046875,6.533333304648597,777.0,,,,163800000.0,0.7308366305512549,0.7088371935228835,0.7528360675796263,53.66834745411317,-0.0,312.3464660644531,1080.8438427473727,651.8168334960938,2149.544189453125,5.166384933850023,-0.004166665176550548,7.466666671137014,1130.2546187437015,642.0,2243.0,1601.0,6.533333304648597,0.0,3.264583319736023,2243.0,777.0,1510.0,,,,,,,1463.2720947265625,8796.500363342286,7742.178636657714,527.1608633422851,7742.178636657714,-7742.178636657714,7742.178636657714,0.2498405063505266,0.10095059729035721,0.0,73645.37642996594,49658.26897126375,97612.4485,,,,,,,8269.3395,16538.679,0.0,969018.1109206044,653398.275937681,1284374.3223684211,555.3809904895643,456.05167563161996,639.3974072284586
518,Bad Hall,Tassiloquelle,14.204312,48.031542,well,15.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-24.0,,,,,,,11.8,,,1.0718820073061257,POINT (14.204312 48.031542),0.2793406846837504,5.0,-0.0,372.0,8.904166641955575,359.0,,,,246900000.0,0.4572207575455362,0.2793406846837504,0.7161571296780952,25.08821945318649,-0.0,240.91403198242188,459.30482333174376,316.0,1174.90869140625,8.386004272605946,4.93333334972461,9.066666698704164,486.7171672878754,317.0,1524.0,1207.0,8.904166641955575,4.93333334972461,6.918749995840093,1524.0,359.0,941.5,,,,,,,766.954345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Wildalpen,Casariquellen,14.986191,47.66422,spring,,0.001,,,17.5,,,,,,0.0625,7.47,,480.95,,,11.1,76.2,29.5,1.1,,16.7,0.22,153.3,191.77,,,,0.0075,,,,,,,,,,,,,17.5,0.001,-3.0,1.2430380486862944,POINT (14.986191 47.66422),0.4350892045433728,6.0,-0.0,645.0,7.124999930461248,647.0,72531.33304725356,4.860525659396756,,164900000.0,0.4033153597823117,0.3762643598171905,0.4350892045433728,74.02593654962888,-0.0,416.7792663574219,1076.9882955856594,616.3175048828125,2057.33984375,4.904843930203305,0.1958332828556498,7.329166720310848,1152.8523778071335,574.0,2165.0,1591.0,7.124999930461248,0.1958332828556498,3.660416606658449,2165.0,647.0,1406.0,,,,,,,1352.169921875,7973.86306640625,6917.716933593751,528.0730664062501,6917.716933593751,-6917.716933593751,6917.716933593751,0.34327434109674737,0.12866974429530537,0.0,50421.660042579024,28489.40779076238,72353.91229439568,,,,,,,7445.79,14891.58,0.0,663442.8952970924,374860.6288258208,952025.1617683641,459.54372206729363,345.42994093785677,550.4898008924351
566,Gams bei Hieflau,Schwefelquelle,14.783171,47.668206,spring,,0.01,,,24.0,,,,,,0.0407,7.64,,322.29,,,14.6,61.9,7.3,0.8,,17.8,0.19,36.2,183.17,,,,0.0029,,,,,,,,,,,,,24.0,0.01,-2.0,1.3802112417116061,POINT (14.783171 47.668206),0.4094255923052648,5.0,47.1215934753418,546.87841796875,7.541666718820732,582.0,770777.4158013767,5.886928981104678,,149400000.0,0.423080570465583,0.4094255923052648,0.4367355486259012,76.80599821079522,-0.0,449.714599609375,879.3225794175094,509.21044921875,1667.1202392578125,6.106217191503272,2.6416666408379874,7.749999915560085,957.5530137981117,486.0,1757.0,1271.0,7.541666718820732,2.6416666408379874,5.09166667982936,1757.0,582.0,1169.5,,,,,,,1124.5601196289062,62042.3522644043,53225.1477355957,4408.602264404297,53225.1477355957,-53225.1477355957,53225.1477355957,0.16749802594652943,0.07289744390180644,0.0,732980.391116295,572904.7894859487,893055.9927466414,,,,,,,57633.75,115267.5,0.0,9644478.830477566,7538220.914288799,11750736.746666335,1752.122415481091,1549.028805818516,1934.0050869651425
567,Steeg am Hallstättersee,Steeg Warmes Wasser,13.629066,47.611275,spring,,0.0022,,,,18.0,19.0,,,,0.0696,18.9,,423.11,,,83.0,39.2,11.0,2.0,,127.7,0.26,53.0,106.43,,,,0.0114,,,,,,,,,,,,,18.5,0.0022,-2.657577319177794,1.2671717284030135,POINT (13.629066 47.611275),0.5394045774287063,6.0,12.023826599121096,512.9761962890625,8.033333312409619,511.0,128709.91998427417,5.109612020318568,,124800000.0,0.5634744557103456,0.5394045774287063,0.5875443339919849,56.31714303957092,-0.0,356.46923828125,844.5856338783548,469.03265380859375,1626.845947265625,6.523681191872772,2.7250000288089122,8.316666711432239,895.5178883071553,467.0,1776.0,1309.0,8.033333312409619,2.7250000288089122,5.379166670609266,1776.0,511.0,1143.5,,,,,,,1068.9229736328125,15260.136383056642,12041.09361694336,1609.5213830566406,12041.09361694336,-12041.09361694336,12041.09361694336,0.28355663261384983,0.11309848567227018,0.0,107046.09388039926,68980.17152580764,145112.01623499085,,,,,,,13650.615000000002,27301.230000000003,0.0,1408501.2352684115,907633.83586589,1909368.6346709323,669.5818604831053,537.5023934746978,779.5966346675723
572,Bad Häring,Schwefelquelle (Niederholz1),12.117442,47.510362,spring,,0.001,,,14.5,,,,,,0.129,8.25,,998.9,,,210.0,67.0,32.0,6.5,0.36,360.0,1.2,85.0,210.0,,,,0.066,20.0,,,,-14.6,-102.4,0.8,,,,,,14.5,0.001,-3.0,1.1613680022349748,POINT (12.117442 47.510362),0.4753526249378724,6.0,0.4120987057685852,594.587890625,8.454166651703419,595.0,66387.7684574152,4.822088070621331,,73800000.0,0.4519108130693174,0.4284690012007623,0.4753526249378724,47.20093634820754,-0.0,325.3537902832031,700.9837949257197,481.39453125,1449.4041748046875,7.985248656900881,5.524999983608723,8.858333320046462,746.2461082283172,479.0,1600.0,1121.0,8.454166651703419,5.524999983608723,6.989583317656071,1600.0,595.0,1097.5,60.738275190194294,48.55118503757365,68.95165465639036,2010.9272514804184,1542.193014841163,2326.8264617187288,1022.2020874023438,5668.197522583008,4190.852477416992,738.6725225830078,4190.852477416992,-4190.852477416992,4190.852477416992,0.3900026597935478,0.15697471833003027,0.0,26473.780273884673,15420.392979232494,37527.16756853685,224000.73280406106,161989.46545425622,269396.7236607188,-197526.95253017638,-146569.0724750237,-231869.556092182,4929.525000000001,9859.050000000001,0.0,348339.2141300615,202899.9076214802,493778.5206386427,332.98620932869125,254.1358819641473,396.45249993471714
