WGS84_latitude,WGS84_longitude,total_dissolved_solids_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,F_in_umol/L_log_gauss
42.691822,-107.247284,-0.77532303,-0.7131326,-1.083526,-1.2685652,-0.76732993,-0.6104312,1.2614536,-0.025746152,-0.3043655,-0.015340354,-0.050843626,-0.032528803
36.462082,-100.431274,-0.26149607,-0.26820835,-0.024030726,-0.00032711952,-0.24431199,0.5616319,-0.08150009,0.0013865385,0.037332445,-0.032960597,-0.12490694,-0.020952528
33.380165,-95.91779,0.38671067,0.448294,0.47193077,0.47020027,0.4025229,-0.3767341,-0.59445226,0.00052990334,0.025062867,0.03364387,0.100296736,-0.02089637
38.07611,-112.047485,-3.3377855,-3.4306014,-1.9707515,-1.634279,-3.2974863,-2.0768795,-1.5983758,-0.05260918,-3.2897851,-0.0451225,-1.9716579,-1.5135713
37.543777,-98.34348,0.8408681,0.90646243,1.0085062,0.905588,0.8653022,0.3385176,-0.7193277,-0.0032716661,0.04750198,-0.001821734,0.023394927,-0.019670276
37.96258,-102.358536,-0.4118766,-0.41957635,-0.30316028,-0.32808736,-0.42838606,0.4428717,0.39036074,-0.017838215,-0.0018937399,-0.024133477,-0.080876194,-0.024336249
47.2714,-102.388756,1.3064517,1.6085649,0.30960086,0.5253344,1.1929779,1.2389108,0.55744654,0.012044307,0.6733529,-0.0015308546,-0.22347774,-0.011011142
41.944828,-110.1667,-1.5043327,-1.5242177,-0.6298036,-0.70953655,-1.3782928,0.16788717,-0.133487,-0.010676529,-0.33860797,-0.011899946,-0.4672787,-0.10224058
42.71805,-106.4974,-0.7353626,-0.7444766,-0.31559634,-0.2720255,-0.89127743,1.3372557,0.11321876,-0.0017743573,0.0249799,-0.005564454,-0.043337375,-0.026325459
41.61671,-107.98519,-1.2744143,-1.2030445,-0.9905244,-1.1236949,-1.0900291,-0.5352085,0.22995788,-0.026831811,-0.40121672,-0.017702634,0.01931702,-0.03713068
33.822495,-95.03425,0.7852542,0.8156745,0.92525834,0.94186217,0.7768503,-0.43364555,-1.033295,-0.019112002,-0.004336585,0.03905788,0.012273824,-0.018304927
46.619904,-101.42737,1.4363775,1.4981368,0.9047994,1.3454181,1.4102353,0.17055872,-0.45516092,0.0031050018,1.3917519,0.038305033,-0.109167755,-0.009426638
38.65692,-101.30178,0.04375491,0.09513678,0.14088662,0.13561834,-0.011824411,0.99023724,-0.09313025,-0.015629802,-0.0092483265,0.003989723,-0.10484352,-0.029058723
32.815098,-96.41892,0.15408845,0.22061,0.07620437,0.11334176,0.18385604,-0.47118,-0.27580655,-0.024301825,0.0043386403,-0.011318935,0.009822331,-0.022971803
41.73531,-101.73722,-1.1972121,-1.2496585,-0.49813884,-0.49521968,-1.0986716,0.26425853,-0.11075368,-0.0072431685,-0.062104844,-0.0113511635,0.13029681,-0.07449427
33.470615,-97.42691,0.05985004,0.10831065,-0.0052154507,0.017698923,0.11254299,-0.31878248,-0.054691125,-0.014555451,0.00833639,-0.017507583,0.06420735,-0.022415727
31.749557,-96.39681,0.027906211,0.08382321,-0.12063647,-0.027123816,0.07652504,-0.88236725,-0.16447467,-0.013061168,0.020647619,-0.010484409,0.052944623,-0.022130746
42.337234,-106.526886,-0.79215145,-0.79530865,-0.3471351,-0.31603247,-0.9166265,1.1664557,0.14416914,0.008683614,0.016510466,-0.016326945,-0.08423006,-0.022069007
34.4571,-98.26713,0.26209918,0.2986017,0.38154516,0.29444194,0.25073266,0.34558997,0.25252426,-0.02791148,-0.00331227,-0.017533192,0.005238162,-0.023317581
50.90745,-105.01525,1.496973,1.8623718,0.12491305,0.49697354,1.3273469,1.2268103,-0.00021122482,-0.00043256546,0.06977743,0.007473183,-0.21529661,-0.02308175
46.615692,-102.56158,1.2581718,1.4850523,0.51476544,0.78123695,1.1988635,0.5915567,-0.2339145,0.021723261,0.5993153,0.016123388,-0.15109324,-0.015887348
31.740154,-95.485146,0.31478825,0.3720271,0.2648341,0.3153267,0.34567818,-0.7558518,-0.22610417,-0.01935682,0.008943294,-0.009885883,0.037466828,-0.022167599
40.781063,-109.490974,-1.768462,-1.7198901,-0.89212275,-1.1316829,-1.6036978,-0.5871176,-0.040617663,-1.134273,-1.1067713,-0.7885097,-0.19014627,-0.11783778
39.607037,-105.92966,-1.1451246,-1.0729989,-0.89179504,-0.9560605,-0.96778935,-0.459106,0.1602029,-0.018698575,-0.11713047,-0.01691053,-0.04172737,-0.033334382
45.831333,-100.32357,1.5556746,1.65696,0.9755325,1.3114207,1.5325882,0.12317126,-0.6011389,-0.0007029121,0.6732835,0.016288126,-0.009473519,-0.014631273
34.521244,-95.73252,0.7671938,0.7886628,0.9329515,0.94426364,0.7799078,-0.329898,-1.0176524,-0.022767307,0.011185541,0.010350626,0.051947765,-0.01981431
36.90357,-92.33201,1.7931627,1.0329441,2.2536118,2.4579284,2.1060898,-0.58490896,-1.2815728,-0.056566328,0.5448409,0.5064396,0.71484435,-6.272865e-05
38.19761,-103.17431,-0.6606433,-0.61647874,-0.53854454,-0.57838625,-0.57903713,-0.1057984,0.28512678,0.007887224,-0.032705616,-0.026714839,-0.02938233,-0.025293417
37.777763,-97.73736,1.0088135,1.0126758,1.265681,1.188686,1.0457517,0.055167887,-1.2668512,-0.021239674,0.05275988,-0.01359225,-0.078865536,-0.018412214
34.901657,-95.17677,0.932733,0.88067645,1.0011333,1.2027256,0.9843421,-0.34864357,-1.200157,-0.03374081,0.07795009,-0.02670455,1.3363187,-0.017173573
42.431866,-108.498055,-1.3404931,-1.2903935,-1.352818,-1.4591242,-1.2661355,-0.4305929,0.5905483,-0.01952258,-0.7990861,-0.00021669318,0.044967905,-0.024396388
49.083225,-105.02361,1.766176,1.99862,0.52764344,1.0081916,1.6415257,0.51519877,-0.14137645,-0.01860093,0.704577,-0.018051906,-0.2925405,-0.01712154
40.306435,-105.95409,-0.7805951,-0.7571823,-0.9106842,-0.88679755,-0.73461026,-0.5843242,0.6430899,0.008333005,-0.1186681,-0.036138672,-0.3094604,-0.018898457
44.650265,-98.53235,1.3041579,1.3599468,0.9165108,1.2701994,1.3098373,0.101063065,-0.60809106,0.007358222,1.0385803,0.07298589,0.45812306,-0.006485889
35.890724,-95.8613,1.0563949,1.0379666,1.2852544,1.3129866,1.1056392,-0.3374701,-1.3488708,-0.021384517,0.03339988,0.012774736,0.23753172,-0.017469725
40.873302,-95.07666,2.0986447,1.4145349,2.1867726,2.3467383,2.3426924,-0.32177225,-0.80082333,-0.032421004,0.050105408,-0.03649992,0.12828465,-0.009569843
34.6761,-96.64371,0.65879107,0.7025109,0.7953224,0.75263983,0.66957223,-0.055081367,-0.643758,-0.012111831,-0.00739101,0.0012476931,-0.0045705824,-0.022557726
40.9728,-111.688255,-1.1773446,-1.0932286,-1.2880793,-0.8706709,-0.9768529,-0.12454911,-0.04132406,-0.0030791166,-0.07922127,-0.09425637,-0.77887243,0.38135067
34.724197,-98.52946,0.1420815,0.1849068,0.18461545,0.17818,0.15337032,0.13255276,-0.14461592,0.0078346655,0.034906432,0.012594063,-0.018850965,-0.019799797
35.20052,-95.93819,0.8823588,0.7702466,1.1019583,1.0662875,0.88798314,-0.09228962,-1.0308104,-0.031467304,-0.061961092,0.010019987,-0.06459505,-0.024621487
49.080517,-100.31877,2.3864727,0.8928139,2.1549692,3.153353,2.8147435,-0.5300503,-0.17495032,0.031115677,2.7573018,0.6174286,0.56309885,-0.024510937
35.61857,-97.65955,0.44964105,0.46525308,0.5991734,0.56854117,0.47818503,0.19325826,-0.55571526,-0.01592678,0.02709265,-0.013236766,0.23318069,-0.023580177
34.365402,-97.821976,0.33215213,0.39275035,0.43400484,0.3494606,0.34290668,0.26737115,0.07245106,-0.016654147,-0.0054783938,-0.0017843704,0.05171503,-0.02163982
40.26508,-109.3826,-1.6196125,-1.5695543,-0.8533523,-1.0203068,-1.3927203,-0.7073648,0.00326698,-0.09928854,-0.95496005,-0.15873803,-1.4288976,-0.27371797
45.55948,-110.186195,-0.995373,-1.0224055,-0.6821363,-0.39119875,-1.2079133,1.6693695,0.0068026287,0.045358513,0.0618824,-0.041617032,-0.010666698,-0.012035472
41.754684,-107.238914,-0.8884216,-0.8661407,-0.9546738,-1.068484,-0.8357607,-0.44769374,0.80666167,-0.0641888,-0.3721274,-0.11061756,-0.16097511,-0.025695
42.08862,-110.63482,-1.476979,-1.3862351,-1.7102655,-1.7395221,-1.4308534,-0.7299857,0.6725194,-0.052787285,-1.5552189,-0.115540005,-1.2829602,-0.07929575
44.016945,-101.317604,1.2670779,1.4539189,0.6870575,0.85405904,1.2240577,0.39048648,-0.6120774,-0.0012514499,0.1253604,-0.015836988,-0.018453946,-0.021662308
31.1727,-94.825005,0.24284521,0.2849222,0.08309022,0.22579467,0.2890024,-1.0638893,-0.30999425,-0.020260984,0.024258599,-0.008316046,0.4291188,-0.020609908
43.194695,-108.10913,-1.0277386,-1.0635011,-0.57165563,-0.6495457,-1.1121347,0.6727315,0.5519992,-0.0069864043,-0.14196591,-0.01150325,-0.029868124,-0.028428031
35.173664,-100.73467,-0.18946926,-0.17188619,-0.22356643,-0.24675755,-0.18610175,0.13842438,0.51741934,-0.01929813,0.007123103,-0.0096279355,-0.03400656,-0.025188135
36.380535,-97.819145,0.5897779,0.64508325,0.7131038,0.63886976,0.5685017,0.462315,-0.4629213,-0.030567223,-0.060174204,-0.0074237054,-0.016453257,-0.022988211
42.43952,-107.120514,-0.64348716,-0.6270418,-0.83280957,-1.034745,-0.77356654,0.20312254,1.7380118,-0.021410532,-0.092422634,-0.0037360198,-0.04424194,-0.02052426
38.591618,-102.46311,-0.043157015,-0.014692044,0.08242107,0.0063403314,-0.072381645,1.0396099,0.34093127,0.008625779,0.06347226,-0.014387378,-0.046289235,-0.023800783
36.429886,-101.42951,0.04190439,0.093444444,0.10613535,-0.019326868,-0.017308025,0.9019401,0.6956028,0.011565324,0.069371656,-0.0056749284,-0.161111,-0.019702712
34.25838,-94.1672,1.1171179,1.0952991,1.2635052,1.3753502,1.1585213,-0.43583894,-1.1158811,-0.03507365,0.034131154,0.0028356328,0.8541111,-0.016020808
36.194267,-99.3159,-0.08141386,-0.09896231,0.1045111,0.085254505,-0.05861344,0.4475271,-0.04256666,-0.029849816,0.005749158,-0.042280458,0.006228808,-0.017770503
36.46515,-93.645325,0.9231512,0.8502193,1.1855131,1.3494185,0.99097043,-0.15310942,-0.58844423,0.65113986,0.6119033,1.0604149,-0.0051030074,-0.002412707
40.485493,-103.08508,0.04828777,0.11229087,0.08309121,0.02615691,0.016064184,1.2292145,0.18040785,0.0076554664,0.08243326,-0.013215078,-0.009631279,-0.024013339
43.041245,-98.959465,1.7211,1.6359571,1.3593291,1.5906273,1.7332466,-0.113928616,-0.96225786,-0.030169252,0.03600455,-0.02479572,0.0716899,-0.020376962
34.435406,-92.93905,0.5505064,0.5853666,0.6635995,0.75048524,0.57421803,-0.54885554,-0.91668737,0.028736372,-0.09105418,0.28673536,0.0945996,-0.029444637
40.88608,-100.03938,0.87259585,1.0136781,0.5533545,0.6395623,0.83048165,0.48490942,-0.56183153,-0.019418817,0.020803578,0.010072857,0.058909863,-0.028566938
35.175392,-101.75451,-0.5951463,-0.52644986,-0.56014144,-0.51665825,-0.5205651,-0.17399809,0.17486997,-0.020681849,0.043976493,-0.021556145,-0.101535976,-0.02291537
34.307117,-95.898315,0.7905888,0.83697635,0.89258224,0.89167917,0.7865542,-0.20258373,-0.8030516,-0.025413277,-0.03320995,-0.004406463,-0.011185735,-0.020942999
40.21605,-105.30564,-0.87544304,-0.8660422,-0.8167989,-0.8752982,-0.820603,-0.04894223,0.64984614,-0.033258755,-0.035308275,0.0014710687,0.054588072,-0.03626955
33.030697,-98.3114,-0.14705697,-0.13946733,-0.29707852,-0.1990399,-0.08200915,-0.54736745,0.30278638,-0.0174997,0.012283829,-0.021983871,0.5549669,-0.018929675
38.59189,-102.46696,-0.4444975,-0.46524408,-0.255044,-0.28179145,-0.45420432,0.5019752,0.3179047,-0.01632239,-0.0070897853,-0.04036279,-0.027963098,-0.02183112
37.166416,-99.17598,0.24118903,0.2990777,0.3459347,0.3169739,0.24810563,0.61059105,-0.46189678,-0.027773894,0.009723953,0.0021430168,-0.014427068,-0.030985171
40.446033,-106.68829,-1.1002042,-1.0513374,-0.86602396,-0.9164384,-0.9610241,-0.42993757,0.3191849,0.005994487,-0.108894825,-0.0042478614,0.15681395,-0.020995528
31.339666,-94.16387,0.36740035,0.38136354,0.33048975,0.42872983,0.39356658,-1.1501863,-0.75672686,-0.03265081,-0.001116175,-0.013868099,0.09079783,-0.027635248
37.64576,-96.18408,0.9692342,0.9686744,1.4959817,1.1148866,1.0237696,0.18958178,-0.6906714,0.8514785,0.6748585,0.46755973,0.09088507,-0.01936101
40.72025,-105.82805,-0.8414271,-0.85201764,-1.1412532,-1.2379138,-0.77976006,-1.3726298,0.8467289,-0.06876433,-0.3873187,-0.024001658,0.45648298,-0.03313297
34.9711,-96.12523,0.77383256,0.7975951,0.954995,0.93577856,0.7907564,-0.24055032,-1.0330561,-0.014712038,0.015999872,0.015177844,0.03129085,-0.021782104
44.52122,-95.445915,1.7063197,0.9517516,1.7790837,2.4888194,1.9417853,-0.36066943,-0.7694982,-0.02721894,1.8671725,0.6317982,0.97297525,-0.017186183
38.47804,-98.16269,0.9733422,1.0406471,1.0299124,0.9769892,0.9956619,0.16564889,-0.92992324,-0.011295574,0.048522443,-0.0076302565,0.03510633,-0.020578299
37.217125,-102.06043,-0.15083985,-0.15618905,-0.012957158,-0.08412565,-0.17368564,0.7262659,0.46647194,-0.012568768,0.0037612275,-0.009798936,-0.008369224,-0.024884067
41.45321,-112.3647,-1.9839247,-2.040556,-0.36998752,-0.985367,-1.9849349,-0.38575265,-0.108377166,0.0019578685,-1.596917,0.0016936916,-1.1030154,-0.3966271
36.912224,-94.01532,1.5370696,1.0829103,1.9248672,1.9580411,1.737002,-0.45088196,-1.6121877,-0.026666386,-0.00017126718,0.008977399,0.39707953,-0.01141047
35.688686,-98.0979,0.45733508,0.4821616,0.64325553,0.54090804,0.45952258,0.46998382,-0.25375813,-0.018040659,0.019860148,-0.004326926,-0.04277317,-0.021307888
39.617638,-98.310646,1.2666937,1.289188,1.2051421,1.2691813,1.2704971,-0.07054254,-1.2440532,-0.026490457,-0.0019907372,0.008374897,0.050340064,-0.023614468
36.486862,-97.13357,0.9120155,0.9225558,1.1667576,1.0509571,0.90736145,0.08886379,-0.92681646,-0.013226378,0.02152966,0.019647911,-0.18102798,-0.017177617
30.47246,-97.12,-0.38179368,-0.33713827,-0.79646933,-0.59625757,-0.30196857,-1.4101858,0.27345303,-0.032537773,0.071717456,-0.025069602,-0.09769569,-0.028474133
44.05982,-101.97371,1.0857633,1.2985766,0.41623977,0.56038195,0.99669546,0.90065867,-0.08915718,-0.007891466,0.018927585,-0.0023447846,-0.0835844,-0.020999404
31.576351,-93.503,0.9032803,0.8559547,0.7736443,0.92436653,0.965251,-1.3917861,-0.49803874,-0.030886678,-0.00046956888,-0.00490991,0.1118063,-0.013276796
34.099754,-99.55706,-0.2492648,-0.20608953,-0.60169005,-0.5644395,-0.26525906,-0.90439373,0.8292711,-0.01179297,-0.016040495,-0.003104713,0.059478357,-0.01798733
34.594772,-98.05446,0.15140972,0.19598287,0.1978684,0.17519331,0.16082904,0.15239635,-0.17467453,-0.0070525534,0.009970893,0.0071472507,-0.049868435,-0.02215752
34.295536,-97.74641,0.3218048,0.35682833,0.457083,0.38126165,0.31297833,0.3661223,-0.090146415,-0.02179153,-0.0053980066,-0.013137385,-0.10673168,-0.023238871
40.76264,-105.926506,-0.6437072,-0.60770583,-0.9864955,-1.1286043,-0.6763189,-0.59128827,1.3874717,-0.031675536,-0.12837167,-0.010051979,-0.017416753,-0.02896434
41.81209,-106.43337,-0.6144944,-0.5971008,-0.56048095,-0.7208733,-0.7148957,0.45468265,1.1569849,-0.03526484,-0.091805086,-0.039751817,-0.16545436,-0.005362936
38.777184,-104.20001,-0.55821717,-0.5263459,-1.3797231,-1.2011894,-0.5813358,-1.8227454,1.2206876,-0.0060145734,-0.07652081,-0.039198518,-0.21407294,-0.0009807035
42.435555,-106.71101,-0.8684196,-0.8676429,-0.30143565,-0.2405245,-0.9678276,1.2311411,-0.14564878,0.005594363,0.02802841,-0.00932306,-0.034709487,-0.02519591
41.451115,-111.726494,-1.4852753,-1.417137,-1.705959,-1.3337239,-1.3869473,-0.24430145,0.24639708,-0.003309155,-0.5795268,0.025489042,-0.8097382,0.28821257
44.0572,-106.4,-0.06221337,-0.026363688,-0.08416022,-0.07340079,-0.1553363,1.698731,0.25530535,0.02274272,0.13807453,-0.026880978,0.052849583,-0.036926918
39.92312,-105.350815,-0.57497877,-0.5150837,-1.1144584,-1.2165004,-0.58906317,-1.243529,1.3909816,-0.0031419892,-0.13978219,-0.011918788,-0.04630679,-0.025883432
45.022537,-99.20185,1.5594141,1.5363877,0.9618969,1.515889,1.6007351,-0.03243165,-0.8958205,-0.0133618135,0.6862117,-0.007778749,1.5151068,-0.008482331
34.676193,-99.94182,-0.19636033,-0.16439328,-0.29280323,-0.27248946,-0.16664754,-0.11888187,0.34239656,0.005395654,0.029398587,-0.010769267,-0.013506035,-0.02111155
33.40296,-96.60265,0.39815584,0.47525862,0.53724456,0.48263213,0.4098446,-0.08178222,-0.22329463,5.3936034e-05,0.034916904,0.016782714,-0.023218563,-0.019568423
35.33767,-100.745766,-0.10952713,-0.07618158,-0.17069982,-0.18876973,-0.08507639,0.13082269,0.61458695,0.00706536,0.031174228,-0.008088792,0.056563176,-0.023120204
43.766975,-85.81969,-1.9312317,-1.900198,-0.6783915,-1.0340949,-1.6708692,-0.8520293,-0.19737731,0.08884537,-1.0737267,0.019596707,-1.4085948,-0.25066546
38.239708,-93.36251,0.854883,0.7449462,1.1771361,1.365942,0.9674164,-0.03927777,-0.81469977,0.049683046,0.89201665,0.36562282,1.439036,-0.003449867
41.08374,-104.65696,-0.26414454,-0.22390726,-0.14588562,-0.2074506,-0.3280108,1.3197699,0.41667774,-0.0058760736,0.036751542,-0.013361513,-0.044767044,-0.02278924
41.14029,-107.920525,-1.2010523,-1.1262313,-0.8970772,-0.9879966,-1.0589215,-0.31975636,0.31419173,0.0071708667,-0.12028764,-0.010220031,-0.03385385,-0.026518347
33.839954,-95.57638,0.54701126,0.5978771,0.6782903,0.6567202,0.5478781,-0.2631638,-0.7815286,-0.01554863,0.0011850682,0.02818859,0.059158668,-0.021748068
40.59328,-99.946495,0.7928963,0.92297786,0.64609903,0.64142555,0.7793264,0.6440747,-0.5451667,-0.013166948,0.09136272,-0.018067645,0.017087243,-0.021879248
40.162075,-105.72799,-0.59671605,-0.55366445,-0.8166993,-0.92991847,-0.6460336,-0.19216447,1.2867748,0.015842706,-0.04783817,0.0018570716,-0.028160328,-0.022029875
38.6305,-104.70208,-0.9019644,-0.84503216,-1.0375584,-1.0277857,-0.76509225,-0.89984804,0.40565246,-0.026035931,-0.08115197,-0.026700372,-0.016827786,-0.032485902
38.21474,-97.56436,0.9868634,1.0446522,1.0932701,1.0219469,1.0137973,0.11959898,-1.0557939,-0.0177042,0.064995565,-0.009240833,0.08424663,-0.022777615
37.953896,-100.16358,0.3142671,0.3749162,0.40621072,0.32095966,0.30750167,0.81634384,-0.079452276,-0.021029985,-0.0066751763,-0.019938907,0.07421162,-0.021953594
39.61979,-105.297165,-0.9045021,-0.86381745,-0.5665109,-0.591938,-0.82007045,0.15768181,0.21052103,0.025083367,-0.027114047,-0.011338183,0.025184993,-0.018929973
41.477543,-107.083466,-0.9351151,-0.9068232,-1.412225,-1.5249197,-0.83592236,-2.060153,0.9455725,-0.040311486,-0.6357499,-0.024848208,0.08970277,-0.08762891
40.893085,-105.94959,-0.7787487,-0.79820406,-0.43309397,-0.47235963,-0.8176635,0.6159106,0.37962636,0.0052027493,-0.018298957,-0.0042767324,-0.031378437,-0.025326895
34.163395,-95.9813,0.513561,0.5779969,0.6363175,0.6233109,0.5144086,-0.25711682,-0.89717126,-0.014019236,0.017489024,0.020295134,0.025067173,-0.021535546
43.43462,-106.920715,-0.69698596,-0.6473421,-1.3446095,-1.5594472,-0.8071004,-0.35914618,1.8998544,-0.043653462,-0.68443906,-0.017808579,-0.052232537,-0.03174973
40.788315,-106.40152,-1.0540388,-1.0097464,-0.5928733,-0.65206337,-0.95624244,0.043090288,0.1732951,-0.009904258,-0.13196057,-0.030476954,0.12930429,-0.012491098
44.07258,-101.02471,1.0316691,1.2137718,0.5988013,0.7146237,0.9835337,0.68348783,-0.28728962,0.0154003,0.50308,0.039329126,-0.13539505,-0.016657213
40.978207,-95.22307,1.2491269,1.1823742,1.4676509,1.6076925,1.3066676,-0.10451509,-0.8611902,0.015387159,0.9383776,0.47577852,0.011787623,-0.008461243
38.769573,-105.18017,-0.33032158,-0.35173434,-0.29423258,-0.36820424,-0.35867313,0.5725286,0.5655564,0.029759526,0.092879675,-0.10861658,-1.6742271,-0.038450114
41.691113,-107.053764,-1.1927958,-1.1442899,-0.9248814,-1.0554233,-1.072606,-0.24193847,0.34473488,-0.044909116,-0.34069127,-0.0027275945,-0.025572592,-0.038200602
46.367527,-112.116516,2.405404,2.1585634,1.5706255,1.6731054,2.4405975,0.3009956,-0.29340574,1.031651,2.946276,-0.13985983,-0.3349891,-0.017594567
44.359554,-106.62508,0.0512801,0.13401149,-0.042840023,-0.08765166,-0.0147726005,1.7595493,0.19594888,0.18069893,0.23912679,-0.04372386,0.02188237,-0.029670201
39.456467,-86.90969,1.2618203,0.9547115,1.5606526,2.1327527,1.3710967,-0.40401414,-1.079565,0.70031166,0.9605369,1.6989307,1.2309722,-0.015624972
35.219814,-96.062126,0.22128297,0.3082614,0.22085702,0.16437435,0.24150205,0.15705429,-0.23946807,0.04318844,0.1025441,0.020588975,0.0836932,-0.21730675
38.390984,-96.59059,1.4285728,1.3832916,1.4361386,1.6038918,1.4812074,-0.19482096,-1.1982353,-0.036671422,0.051975965,-0.034987073,0.83465004,-0.015007519
43.331226,-97.606224,1.9965204,1.5016036,1.7544957,2.0517862,2.139482,-0.27609605,-0.9995699,-0.019059347,0.010763296,-0.0018613065,0.202997,-0.014478656
36.37331,-100.00989,0.21558562,0.25607234,0.30308077,0.22731145,0.21239024,0.63681275,0.18048333,-0.001720253,0.02786798,-0.0058910674,0.06559471,-0.022534415
41.968693,-102.32286,0.2532308,0.35283956,0.14838544,0.15494668,0.21260992,1.312844,-0.20701738,-0.01824762,0.0064551733,-0.0135202175,-0.054438863,-0.032148983
41.819336,-109.32311,-1.0618074,-1.1321918,-0.511876,-0.42903873,-1.0653914,1.0250863,-0.14411058,-0.7521171,-0.11708594,-0.1352958,0.15075126,-0.061658274
38.554306,-80.11166,-0.13419567,-0.15463252,-0.0027772204,0.110154614,-0.08491239,0.28943157,-0.10168516,-0.038448744,0.21503335,-0.044742353,0.13831986,-0.02016436
41.750072,-112.39443,-1.388265,-1.3136319,-1.3007519,-1.2618135,-1.2434709,-0.33912477,0.48264945,-0.002036053,-0.90508616,-0.00097317493,-1.908565,-0.016278625
40.519855,-115.936386,-1.5034509,-1.3926088,-2.0708084,-1.3989022,-1.2743,-0.40498185,-0.26367092,0.032352656,-0.5051741,-0.028830202,-0.9307403,0.9148823
43.20748,-109.42741,-1.1243478,-1.151534,-0.54096544,-0.7944674,-1.1768503,0.5124621,0.47854865,-0.023164704,-0.5290511,-0.013111969,-0.65901166,-0.03315835
35.90601,-96.79912,0.8836919,0.88553655,1.1215061,1.0454515,0.89787996,-0.031280875,-0.9748156,-0.018446047,0.001413557,-0.0070334096,-0.043150444,-0.022393106
31.757925,-95.571304,0.4163935,0.46069837,0.25961256,0.38175818,0.44777423,-1.0818903,-0.46266758,-0.021655612,0.011945755,-0.008354567,-0.0486681,-0.021660125
32.119118,-95.67829,0.2059282,0.26145846,0.16109332,0.20439847,0.25103483,-0.77663267,-0.37771186,-0.013770405,0.014313578,-0.00020869056,0.091842815,-0.024436891
33.58351,-97.069664,0.17039251,0.21622886,0.21646084,0.17166473,0.16126713,0.085217565,-0.068831004,-0.036655344,-0.01061369,-0.014532989,-0.067546405,-0.026822586
37.152412,-98.91373,0.3192151,0.36478606,0.46428156,0.3937836,0.3263763,0.647649,-0.35104644,-0.020152567,0.0037212663,-0.020575685,-0.03954735,-0.023111446
42.004337,-108.0143,-1.3160362,-1.2824258,-0.96112394,-1.0842506,-1.1607122,-0.3761962,0.19449696,-0.023820814,-0.54363906,-0.012705642,0.06815936,-0.032266233
36.686684,-102.29264,-0.49857488,-0.4613962,-0.76235515,-0.7717883,-0.49456427,-0.6539848,0.88559085,-0.023610597,-0.04214094,-0.017944923,0.036693096,-0.024679212
41.24127,-99.45032,1.2796352,1.3693883,1.0189899,1.0855287,1.2622757,0.19919656,-0.7682027,-0.020094918,0.08412523,-0.029366078,-0.067432426,-0.021322774
31.559685,-94.53841,0.43296382,0.4670342,0.39195934,0.48933962,0.4657697,-1.145367,-0.7040021,-0.012502915,0.013327901,0.037526604,0.08677769,-0.017205914
39.901917,-101.854515,0.19248714,0.2707766,0.22815403,0.1552192,0.17735106,1.144646,0.014601679,0.0047814553,0.07893857,-0.01580675,-0.041041788,-0.023065899
41.013355,-106.09673,-0.8738509,-0.8384387,-0.9976122,-1.069563,-0.8283202,-0.5537374,0.8119937,-0.09115022,-0.24245429,-0.078010716,-0.13871275,-0.009144225
31.720129,-95.64153,0.31970868,0.37159073,0.22604188,0.24017337,0.3474337,-0.8004429,0.18604197,-0.03485468,-0.018208269,-0.02538913,0.117116585,-0.022145763
39.5407,-99.359505,-1.7240446,-1.6276019,-1.6382439,-1.2807237,-1.4416538,-0.6792104,-0.362466,-0.45516124,-0.9348903,-0.5418315,-1.1430795,0.57583517
31.704962,-94.06086,0.6311103,0.67512554,0.4425346,0.58142877,0.6631243,-1.0297705,-0.15038462,-0.021291418,0.028524987,0.00015577613,0.604391,-0.012091285
33.108467,-100.37604,0.03147324,0.004367401,-0.2519308,-0.34163225,-0.057743225,-0.08790919,1.0417439,-0.018407278,0.060261376,-0.23739769,-0.57835865,-0.051966358
36.372513,-96.26473,0.9543136,0.94162697,1.259313,1.1926322,0.99634737,-0.12430586,-1.2021085,-0.026024753,0.031759206,-0.0034186654,0.06790175,-0.019773021
35.130947,-99.039474,0.1116779,0.1593063,0.12875162,0.13137414,0.1432245,0.11981239,-0.0843459,0.01810391,0.055392474,0.012488421,0.035884436,-0.018090453
40.99731,-119.30123,-1.8903269,-1.7625985,-1.5790588,-1.4860834,-1.8086336,-0.9997312,-0.024681428,-1.2591352,-1.4001418,-0.21481831,-2.1055534,-0.9451294
40.181362,-98.155045,1.2776881,1.262408,1.2213974,1.4305739,1.3476626,0.061965656,-0.87775195,-0.0017233851,0.36050627,0.0019039565,0.90802515,-0.011567411
34.265064,-100.04057,-0.1969799,-0.15036818,-0.33637834,-0.3202884,-0.1688519,-0.316816,0.5729475,0.0071112853,0.030463636,0.0009961766,0.032400176,-0.020129431
36.42863,-101.53063,-0.41659006,-0.37822884,-0.5545712,-0.53740156,-0.4005868,-0.2906784,0.5393232,-0.0014340464,-0.014121517,-0.0054219826,0.06868809,-0.020906119
33.382103,-96.910934,0.22653647,0.27492964,0.23267543,0.23448329,0.24189685,-0.10014677,-0.18999244,-0.030336348,-0.017015735,-0.017853094,-0.007885473,-0.022384882
